"Flug";"Number";"Time_ms";"GPS_lat";"GPS_lon";"GPS_height";"GPS_fix";"Photo";"crc"
204;3980;86690;0,0;0,0;0,0;0;0;0
204;3981;86711;0,0;0,0;0,0;0;0;0
204;3982;86732;0,0;0,0;0,0;0;0;0
204;3983;86753;0,0;0,0;0,0;0;0;0
204;3984;86774;0,0;0,0;0,0;0;0;0
204;3985;86795;0,0;0,0;0,0;0;0;0
204;3986;86816;0,0;0,0;0,0;0;0;0
204;3987;86837;0,0;0,0;0,0;0;0;0
204;3988;86858;0,0;0,0;0,0;0;0;0
204;3989;86879;0,0;0,0;0,0;0;0;0
204;3990;86900;0,0;0,0;0,0;0;0;0
204;3991;86927;0,0;0,0;0,0;0;0;0
204;3992;86948;0,0;0,0;0,0;0;0;0
204;3993;86969;0,0;0,0;0,0;0;0;0
204;3994;86990;0,0;0,0;0,0;0;0;0
204;3995;87011;0,0;0,0;0,0;0;0;0
204;3996;87038;0,0;0,0;0,0;0;0;0
204;3997;87059;0,0;0,0;0,0;0;0;0
204;3998;87080;0,0;0,0;0,0;0;0;0
204;3999;87101;0,0;0,0;0,0;0;0;0
204;4000;87122;0,0;0,0;0,0;0;0;0
204;4001;87143;0,0;0,0;0,0;0;0;0
204;4002;87164;0,0;0,0;0,0;0;0;0
204;4003;87185;0,0;0,0;0,0;0;0;0
204;4004;87206;0,0;0,0;0,0;0;0;0
204;4005;87227;0,0;0,0;0,0;0;0;0
204;4006;87248;0,0;0,0;0,0;0;0;0
204;4007;87274;0,0;0,0;0,0;0;0;0
204;4008;87294;0,0;0,0;0,0;0;0;0
204;4009;87316;0,0;0,0;0,0;0;0;0
204;4010;87336;0,0;0,0;0,0;0;0;0
204;4011;87356;0,0;0,0;0,0;0;0;0
204;4012;87382;0,0;0,0;0,0;0;0;0
204;4013;87402;0,0;0,0;0,0;0;0;0
204;4014;87422;0,0;0,0;0,0;0;0;0
204;4015;87442;0,0;0,0;0,0;0;0;0
204;4016;87463;0,0;0,0;0,0;0;0;0
204;4017;87483;0,0;0,0;0,0;0;0;0
204;4018;87504;0,0;0,0;0,0;0;0;0
204;4019;87525;0,0;0,0;0,0;0;0;0
204;4020;87546;0,0;0,0;0,0;0;0;0
204;4021;87567;0,0;0,0;0,0;0;0;0
204;4022;87588;0,0;0,0;0,0;0;0;0
204;4023;87615;0,0;0,0;0,0;0;0;0
204;4024;87636;0,0;0,0;0,0;0;0;0
204;4025;87657;0,0;0,0;0,0;0;0;0
204;4026;87678;0,0;0,0;0,0;0;0;0
204;4027;87699;0,0;0,0;0,0;0;0;0
