"Flug";"Number";"Time_ms";"GPS_lat";"GPS_lon";"GPS_height";"GPS_fix";"Photo";"crc"
204;1;242;0,0;0,0;0,0;0;0;0
204;2;468;0,0;0,0;0,0;0;0;0
204;3;500;0,0;0,0;0,0;0;0;0
204;4;520;0,0;0,0;0,0;0;0;0
204;5;540;0,0;0,0;0,0;0;0;0
204;6;563;0,0;0,0;0,0;0;0;0
204;7;589;0,0;0,0;0,0;0;0;0
204;8;610;0,0;0,0;0,0;0;0;0
204;9;631;0,0;0,0;0,0;0;0;0
204;10;652;0,0;0,0;0,0;0;0;0
204;11;673;0,0;0,0;0,0;0;0;0
204;12;700;0,0;0,0;0,0;0;0;0
204;13;721;0,0;0,0;0,0;0;0;0
204;14;742;0,0;0,0;0,0;0;0;0
204;15;763;0,0;0,0;0,0;0;0;0
204;16;784;0,0;0,0;0,0;0;0;0
204;17;805;0,0;0,0;0,0;0;0;0
204;18;826;0,0;0,0;0,0;0;0;0
204;19;847;0,0;0,0;0,0;0;0;0
204;20;868;0,0;0,0;0,0;0;0;0
204;21;889;0,0;0,0;0,0;0;0;0
204;22;910;0,0;0,0;0,0;0;0;0
204;23;937;0,0;0,0;0,0;0;0;0
204;24;958;0,0;0,0;0,0;0;0;0
204;25;979;0,0;0,0;0,0;0;0;0
204;26;1000;0,0;0,0;0,0;0;0;0
204;27;1021;0,0;0,0;0,0;0;0;0
204;28;1048;0,0;0,0;0,0;0;0;0
204;29;1069;0,0;0,0;0,0;0;0;0
204;30;1090;0,0;0,0;0,0;0;0;0
204;31;1111;0,0;0,0;0,0;0;0;0
204;32;1132;0,0;0,0;0,0;0;0;0
204;33;1153;0,0;0,0;0,0;0;0;0
204;34;1174;0,0;0,0;0,0;0;0;0
204;35;1195;0,0;0,0;0,0;0;0;0
204;36;1216;0,0;0,0;0,0;0;0;0
204;37;1237;0,0;0,0;0,0;0;0;0
204;38;1258;0,0;0,0;0,0;0;0;0
204;39;1284;0,0;0,0;0,0;0;0;0
204;40;1304;0,0;0,0;0,0;0;0;0
204;41;1324;0,0;0,0;0,0;0;0;0
204;42;1345;0,0;0,0;0,0;0;0;0
204;43;1365;0,0;0,0;0,0;0;0;0
204;44;1390;0,0;0,0;0,0;0;0;0
204;45;1410;0,0;0,0;0,0;0;0;0
204;46;1430;0,0;0,0;0,0;0;0;0
204;47;1450;0,0;0,0;0,0;0;0;0
204;48;1470;0,0;0,0;0,0;0;0;0
204;49;1490;0,0;0,0;0,0;0;0;0
204;50;1511;0,0;0,0;0,0;0;0;0
204;51;1532;0,0;0,0;0,0;0;0;0
204;52;1553;0,0;0,0;0,0;0;0;0
204;53;1574;0,0;0,0;0,0;0;0;0
204;54;1595;0,0;0,0;0,0;0;0;0
204;55;1622;0,0;0,0;0,0;0;0;0
204;56;1643;0,0;0,0;0,0;0;0;0
204;57;1664;0,0;0,0;0,0;0;0;0
204;58;1685;0,0;0,0;0,0;0;0;0
204;59;1706;0,0;0,0;0,0;0;0;0
204;60;1733;0,0;0,0;0,0;0;0;0
204;61;1754;0,0;0,0;0,0;0;0;0
204;62;1775;0,0;0,0;0,0;0;0;0
204;63;1796;0,0;0,0;0,0;0;0;0
204;64;1817;0,0;0,0;0,0;0;0;0
204;65;1838;0,0;0,0;0,0;0;0;0
204;66;1859;0,0;0,0;0,0;0;0;0
204;67;1880;0,0;0,0;0,0;0;0;0
204;68;1901;0,0;0,0;0,0;0;0;0
204;69;1922;0,0;0,0;0,0;0;0;0
204;70;1943;0,0;0,0;0,0;0;0;0
204;71;1970;0,0;0,0;0,0;0;0;0
204;72;1991;0,0;0,0;0,0;0;0;0
204;73;2012;0,0;0,0;0,0;0;0;0
204;74;2033;0,0;0,0;0,0;0;0;0
204;75;2054;0,0;0,0;0,0;0;0;0
204;76;2081;0,0;0,0;0,0;0;0;0
204;77;2102;0,0;0,0;0,0;0;0;0
204;78;2123;0,0;0,0;0,0;0;0;0
204;79;2144;0,0;0,0;0,0;0;0;0
204;80;2165;0,0;0,0;0,0;0;0;0
204;81;2186;0,0;0,0;0,0;0;0;0
204;82;2206;0,0;0,0;0,0;0;0;0
204;83;2226;0,0;0,0;0,0;0;0;0
204;84;2246;0,0;0,0;0,0;0;0;0
204;85;2266;0,0;0,0;0,0;0;0;0
204;86;2286;0,0;0,0;0,0;0;0;0
204;87;2312;0,0;0,0;0,0;0;0;0
204;88;2332;0,0;0,0;0,0;0;0;0
204;89;2352;0,0;0,0;0,0;0;0;0
204;90;2372;0,0;0,0;0,0;0;0;0
204;91;2393;0,0;0,0;0,0;0;0;0
204;92;2419;0,0;0,0;0,0;0;0;0
204;93;2440;0,0;0,0;0,0;0;0;0
204;94;2461;0,0;0,0;0,0;0;0;0
204;95;2482;0,0;0,0;0,0;0;0;0
204;96;2503;0,0;0,0;0,0;0;0;0
204;97;2524;0,0;0,0;0,0;0;0;0
204;98;2545;0,0;0,0;0,0;0;0;0
204;99;2566;0,0;0,0;0,0;0;0;0
204;100;2587;0,0;0,0;0,0;0;0;0
204;101;2608;0,0;0,0;0,0;0;0;0
204;102;2629;0,0;0,0;0,0;0;0;0
204;103;2656;0,0;0,0;0,0;0;0;0
204;104;2677;0,0;0,0;0,0;0;0;0
204;105;2698;0,0;0,0;0,0;0;0;0
204;106;2719;0,0;0,0;0,0;0;0;0
204;107;2740;0,0;0,0;0,0;0;0;0
204;108;2767;0,0;0,0;0,0;0;0;0
204;109;2788;0,0;0,0;0,0;0;0;0
204;110;2809;0,0;0,0;0,0;0;0;0
204;111;2830;0,0;0,0;0,0;0;0;0
