"Flug";"Number";"Time_ms";"GPS_lat";"GPS_lon";"GPS_height";"GPS_fix";"Photo";"crc"
204;2434;54232;0,0;0,0;0,0;0;21024;36278
204;2435;54251;0,0;0,0;0,0;0;64024;27952
204;2436;54277;0,0;0,0;0,0;0;64024;8959
204;2437;54298;0,0;0,0;0,0;0;64024;40083
204;2438;54317;0,0;0,0;0,0;0;64024;54041
204;2439;54342;0,0;0,0;0,0;0;48024;55258
204;2440;54362;0,0;0,0;0,0;0;17024;673
204;2441;54389;0,0;0,0;0,0;0;34560;55495
204;2442;54409;0,0;0,0;0,0;0;1024;21979
204;2443;54429;0,0;0,0;0,0;0;1024;16752
204;2444;54456;0,0;0,0;0,0;0;41560;60612
204;2445;54476;0,0;0,0;0,0;0;2560;16836
204;2446;54503;0,0;0,0;0,0;0;48024;65098
204;2447;54523;0,0;0,0;0,0;0;48024;13389
204;2448;54544;0,0;0,0;0,0;0;64024;2503
204;2449;54564;0,0;0,0;0,0;0;64024;9097
204;2450;54584;0,0;0,0;0,0;0;64024;61063
204;2451;54611;0,0;0,0;0,0;0;64024;26816
204;2452;54632;0,0;0,0;0,0;0;32024;65222
204;2453;54652;0,0;0,0;0,0;0;34560;42224
204;2454;54672;0,0;0,0;0,0;0;18560;52683
204;2455;54698;0,0;0,0;0,0;0;33560;31725
204;2456;54725;0,0;0,0;0,0;0;1560;15288
204;2457;54745;0,0;0,0;0,0;0;1560;14220
204;2458;54765;0,0;0,0;0,0;0;59096;2566
204;2459;54785;0,0;0,0;0,0;0;1560;38847
204;2460;54811;0,0;0,0;0,0;0;4096;16999
204;2461;54838;0,0;0,0;0,0;0;49560;49078
204;2462;54858;0,0;0,0;0,0;0;49560;18138
204;2463;54879;0,0;0,0;0,0;0;32024;24915
204;2464;54899;0,0;0,0;0,0;0;34560;28471
204;2465;54919;0,0;0,0;0,0;0;1024;22179
204;2466;54946;0,0;0,0;0,0;0;49024;27131
204;2467;54967;0,0;0,0;0,0;0;22488;64594
204;2468;54987;0,0;0,0;0,0;0;22488;29897
204;2469;55007;0,0;0,0;0,0;0;17024;13563
204;2470;55027;0,0;0,0;0,0;0;14488;23757
204;2471;55060;0,0;0,0;0,0;0;64024;57194
204;2472;55079;0,0;0,0;0,0;0;64024;4387
204;2473;55098;0,0;0,0;0,0;0;1024;62770
204;2474;55117;0,0;0,0;0,0;0;64024;37548
204;2475;55137;0,0;0,0;0,0;0;64024;54032
204;2476;55168;0,0;0,0;0,0;0;64024;48765
204;2477;55187;0,0;0,0;0,0;0;1024;23269
204;2478;55207;0,0;0,0;0,0;0;1024;18757
204;2479;55226;0,0;0,0;0,0;0;64024;16262
204;2480;55245;0,0;0,0;0,0;0;64024;22552
204;2481;55271;0,0;0,0;0,0;0;1024;48047
204;2482;55292;0,0;0,0;0,0;0;56024;46793
204;2483;55312;0,0;0,0;0,0;0;34560;48300
204;2484;55332;0,0;0,0;0,0;0;1024;37904
204;2485;55352;0,0;0,0;0,0;0;1024;9347
204;2486;55380;0,0;0,0;0,0;0;64024;6409
204;2487;55406;0,0;0,0;0,0;0;1024;35542
204;2488;55426;0,0;0,0;0,0;0;9024;47085
204;2489;55446;0,0;0,0;0,0;0;1024;50036
204;2490;55466;0,0;0,0;0,0;0;2560;14217
204;2491;55493;0,0;0,0;0,0;0;48024;12474
204;2492;55519;0,0;0,0;0,0;0;64024;51227
204;2493;55540;0,0;0,0;0,0;0;1024;36506
204;2494;55560;0,0;0,0;0,0;0;33024;24035
204;2495;55580;0,0;0,0;0,0;0;14488;55743
204;2496;55607;0,0;0,0;0,0;0;17024;54203
