"Flug";"Number";"Time_ms";"GPS_lat";"GPS_lon";"GPS_height";"GPS_fix";"Photo";"crc"
204;1;463;0,0;0,0;0,0;0;52888;0
204;2;516;0,0;0,0;0,0;0;36888;31746
204;3;536;0,0;0,0;0,0;0;36888;875
204;4;555;0,0;0,0;0,0;0;36888;16097
204;5;574;0,0;0,0;0,0;0;5888;5510
204;6;594;0,0;0,0;0,0;0;64888;3480
204;7;638;0,0;0,0;0,0;0;34816;51160
204;8;658;0,0;0,0;0,0;0;14744;1399
204;9;679;0,0;0,0;0,0;0;29208;3615
204;10;699;0,0;0,0;0,0;0;3672;65337
204;11;719;0,0;0,0;0,0;0;38744;52137
204;12;764;0,0;0,0;0,0;0;20888;54595
204;13;784;0,0;0,0;0,0;0;23424;20986
204;14;804;0,0;0,0;0,0;0;54424;46219
204;15;824;0,0;0,0;0,0;0;38424;10485
204;16;844;0,0;0,0;0,0;0;38424;26209
204;17;871;0,0;0,0;0,0;0;30424;63446
204;18;903;0,0;0,0;0,0;0;30424;19422
204;19;923;0,0;0,0;0,0;0;56960;5858
204;20;943;0,0;0,0;0,0;0;18424;39068
204;21;963;0,0;0,0;0,0;0;6424;6788
204;22;990;0,0;0,0;0,0;0;14424;7444
204;23;1028;0,0;0,0;0,0;0;51960;31939
204;24;1049;0,0;0,0;0,0;0;39960;54274
204;25;1069;0,0;0,0;0,0;0;31960;3606
204;26;1096;0,0;0,0;0,0;0;19960;10338
204;27;1116;0,0;0,0;0,0;0;65496;20739
204;28;1154;0,0;0,0;0,0;0;37496;32200
204;29;1174;0,0;0,0;0,0;0;52032;50147
204;30;1201;0,0;0,0;0,0;0;59032;10679
204;31;1221;0,0;0,0;0,0;0;35032;29800
204;32;1241;0,0;0,0;0,0;0;32;63670
204;33;1261;0,0;0,0;0,0;0;13568;57250
204;34;1293;0,0;0,0;0,0;0;15104;29372
204;35;1320;0,0;0,0;0,0;0;6104;15999
204;36;1340;0,0;0,0;0,0;0;43640;25683
204;37;1360;0,0;0,0;0,0;0;62176;32409
204;38;1380;0,0;0,0;0,0;0;33176;38975
204;39;1425;0,0;0,0;0,0;0;3712;8696
204;40;1444;0,0;0,0;0,0;0;29248;35817
204;41;1463;0,0;0,0;0,0;0;61784;8887
204;42;1482;0,0;0,0;0,0;0;2784;40493
204;43;1502;0,0;0,0;0,0;0;45320;44651
204;44;1545;0,0;0,0;0,0;0;34856;35956
204;45;1564;0,0;0,0;0,0;0;65392;32229
204;46;1583;0,0;0,0;0,0;0;33392;34600
204;47;1603;0,0;0,0;0,0;0;20392;25806
204;48;1622;0,0;0,0;0,0;0;60928;23736
204;49;1648;0,0;0,0;0,0;0;38928;33730
204;50;1680;0,0;0,0;0,0;0;28928;53164
204;51;1700;0,0;0,0;0,0;0;18928;64996
204;52;1720;0,0;0,0;0,0;0;26928;38000
204;53;1740;0,0;0,0;0,0;0;6928;18362
204;54;1767;0,0;0,0;0,0;0;7928;5107
204;55;1805;0,0;0,0;0,0;0;4928;14066
204;56;1825;0,0;0,0;0,0;0;5928;23066
204;57;1845;0,0;0,0;0,0;0;1928;58992
204;58;1873;0,0;0,0;0,0;0;928;17547
204;59;1893;0,0;0,0;0,0;0;2928;3242
204;60;1931;0,0;0,0;0,0;0;1928;21899
204;61;1951;0,0;0,0;0,0;0;9928;16598
204;62;1978;0,0;0,0;0,0;0;62464;54509
204;63;1998;0,0;0,0;0,0;0;928;14510
204;64;2018;0,0;0,0;0,0;0;5928;46674
204;65;2038;0,0;0,0;0,0;0;63464;37051
204;66;2070;0,0;0,0;0,0;0;9928;54901
204;67;2097;0,0;0,0;0,0;0;5928;22345
204;68;2117;0,0;0,0;0,0;0;3928;61146
204;69;2137;0,0;0,0;0,0;0;65464;42422
204;70;2157;0,0;0,0;0,0;0;16928;26513
204;71;2202;0,0;0,0;0,0;0;11928;63078
204;72;2222;0,0;0,0;0,0;0;4928;8283
204;73;2243;0,0;0,0;0,0;0;10928;34085
204;74;2263;0,0;0,0;0,0;0;10928;17304
204;75;2283;0,0;0,0;0,0;0;17928;21985
204;76;2328;0,0;0,0;0,0;0;24928;12895
204;77;2348;0,0;0,0;0,0;0;21928;27826
204;78;2368;0,0;0,0;0,0;0;30928;18582
204;79;2388;0,0;0,0;0,0;0;39928;11133
204;80;2408;0,0;0,0;0,0;0;38928;50379
204;81;2435;0,0;0,0;0,0;0;55928;44366
204;82;2466;0,0;0,0;0,0;0;5392;17284
204;83;2485;0,0;0,0;0,0;0;6392;14650
204;84;2504;0,0;0,0;0,0;0;22392;44600
204;85;2524;0,0;0,0;0,0;0;26392;37542
204;86;2550;0,0;0,0;0,0;0;27392;619
204;87;2586;0,0;0,0;0,0;0;54392;31645
204;88;2606;0,0;0,0;0,0;0;58392;37627
204;89;2625;0,0;0,0;0,0;0;1856;29068
204;90;2651;0,0;0,0;0,0;0;19856;58830
204;91;2670;0,0;0,0;0,0;0;28856;31520
