"Flug";"Number";"Team ID";"Time_ms";"Gyro x";"Gyro y";"Gyro z";"Accel x";"Accel y";"Accel z";"Mag x";"Mag y";"Mag z";"Bme_press";"Bme_temp";"Bme_humidity";"Bme_height";"Lat";"Lon";"Height";"Fix";"Photo";"Status";"crc"
170;215;217;40194;30;-92;-122;20;-427;2011;-489;423;-1199;99974;2314;6159;0;0,0;0,0;0,0;0;1162;0;4459

170;216;217;40364;25;-90;-87;8;-426;2011;-492;414;-1218;99974;2314;6159;0;0,0;0,0;0,0;0;1172;0;2680

170;217;217;40544;28;-100;-106;6;-424;1990;-492;415;-1207;99974;2314;6159;0;0,0;0,0;0,0;0;1162;0;12774

170;218;217;40714;26;-97;-94;13;-420;2001;-494;415;-1201;99975;2314;6162;0;0,0;0,0;0,0;0;1172;0;51292

170;219;217;41055;28;-92;-103;13;-430;2007;-491;421;-1206;99975;2314;6162;0;0,0;0,0;0,0;0;1162;0;50141

170;220;217;41263;24;-91;-121;0;-422;2002;-495;419;-1181;99976;2315;6161;0;0,0;0,0;0,0;0;1160;0;8171

170;221;217;41433;20;-99;-89;4;-428;1994;-487;411;-1195;99976;2315;6161;0;0,0;0,0;0,0;0;1178;0;40833

170;222;217;41632;19;-96;-92;7;-419;2000;-498;413;-1193;99978;2315;6159;0;0,0;0,0;0,0;0;1166;0;53594

170;223;217;41802;19;-91;-81;17;-429;2011;-495;418;-1204;99978;2315;6159;0;0,0;0,0;0,0;0;1178;0;306

170;224;217;41972;20;-107;-104;16;-424;2010;-488;423;-1191;99978;2315;6159;0;0,0;0,0;0,0;0;1178;0;48810

170;225;217;42181;25;-100;-86;7;-424;2009;-497;423;-1186;99978;2315;6158;0;0,0;0,0;0,0;0;1172;0;41079

170;226;217;42351;24;-95;-118;5;-425;2010;-489;407;-1193;99978;2315;6158;0;0,0;0,0;0,0;0;1178;0;41925

170;227;217;42521;28;-107;-76;15;-427;2010;-493;410;-1187;99978;2315;6158;0;0,0;0,0;0,0;0;1149;0;14121

170;228;217;42693;19;-83;-97;3;-423;2008;-487;408;-1215;99976;2314;6157;0;0,0;0,0;0,0;0;1159;0;25799

170;229;217;42902;20;-83;-84;13;-423;2006;-490;402;-1183;99976;2314;6157;0;0,0;0,0;0,0;0;1159;0;28527

170;230;217;43072;24;-97;-93;-7;-425;2021;-485;404;-1204;99976;2314;6157;0;0,0;0,0;0,0;0;1159;0;25348

170;231;217;43242;18;-89;-79;21;-424;2011;-481;410;-1206;99975;2314;6157;0;0,0;0,0;0,0;0;1157;0;21835

170;232;217;43441;24;-105;-75;12;-432;2020;-493;423;-1221;99975;2314;6157;0;0,0;0,0;0,0;0;1151;0;12328

170;233;217;43611;31;-96;-87;9;-419;1994;-492;425;-1228;99975;2314;6157;0;0,0;0,0;0,0;0;1159;0;22905

170;234;217;43791;29;-89;-85;17;-427;2016;-481;422;-1224;99976;2314;6154;0;0,0;0,0;0,0;0;1134;0;31024

170;235;217;43989;27;-103;-73;14;-427;2020;-492;423;-1213;99976;2314;6154;0;0,0;0,0;0,0;0;1144;0;17355

170;236;217;44159;23;-85;-83;19;-426;2009;-483;429;-1222;99976;2314;6156;0;0,0;0,0;0,0;0;1147;0;45509

170;237;217;44329;19;-89;-90;6;-423;2013;-474;425;-1209;99976;2314;6156;0;0,0;0,0;0,0;0;1159;0;13359

170;238;217;44509;23;-92;-75;12;-428;2017;-485;416;-1208;99976;2314;6156;0;0,0;0,0;0,0;0;1134;0;36859

170;239;217;44708;27;-95;-130;25;-430;2017;-475;427;-1217;99976;2314;6156;0;0,0;0,0;0,0;0;1141;0;20681

170;240;217;44878;21;-105;-94;23;-420;2009;-486;422;-1211;99976;2314;6156;0;0,0;0,0;0,0;0;1156;0;51710

170;241;217;45048;18;-87;-123;6;-415;1974;-478;421;-1207;99976;2314;6156;0;0,0;0,0;0,0;0;1152;0;8335

170;242;217;45247;18;-88;-121;11;-425;2016;-486;428;-1203;99976;2315;6156;0;0,0;0,0;0,0;0;1150;0;49668

170;243;217;45417;22;-99;-113;3;-429;2010;-487;423;-1195;99976;2315;6156;0;0,0;0,0;0,0;0;1147;0;38351

170;244;217;45587;13;-85;-51;18;-430;2019;-483;422;-1205;99976;2315;6156;0;0,0;0,0;0,0;0;1141;0;43818

170;245;217;45757;27;-91;-53;3;-439;2011;-473;438;-1214;99975;2315;6155;0;0,0;0,0;0,0;0;1147;0;44304

170;246;217;45955;26;-98;-82;10;-423;2015;-478;433;-1213;99975;2315;6155;0;0,0;0,0;0,0;0;1151;0;2461

170;247;217;46125;15;-92;-106;14;-426;2013;-482;430;-1209;99975;2315;6155;0;0,0;0,0;0,0;0;1152;0;48461

170;248;217;46295;22;-101;-77;0;-420;2006;-479;423;-1207;99975;2315;6156;0;0,0;0,0;0,0;0;1137;0;23471

