"Flug";"Number";"Team ID";"Time_ms";"Gyro x";"Gyro y";"Gyro z";"Accel x";"Accel y";"Accel z";"Mag x";"Mag y";"Mag z";"Bme_press";"Bme_temp";"Bme_humidity";"Bme_height";"Lat";"Lon";"Height";"Fix";"Photo";"Status";"crc"

170;5495;217;797150;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1257;0;35815

170;5496;217;797288;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1288;0;9094

170;5497;217;797428;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1257;0;20882

170;5498;217;797566;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1250;0;24063

170;5499;217;797704;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1266;0;34063

170;5500;217;797844;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1257;0;60184

170;5501;217;798032;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1263;0;1302

170;5502;217;798178;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1269;0;18247

170;5503;217;798316;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1282;0;2218

170;5504;217;798454;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1275;0;5811

170;5505;217;798594;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1263;0;23406

170;5506;217;798732;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1257;0;4801

170;5507;217;798870;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1257;0;39649

170;5508;217;799010;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1288;0;38629

170;5509;217;799148;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1265;0;33806

170;5510;217;799336;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1273;0;3172

170;5511;217;799482;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1275;0;52683

170;5512;217;799620;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1288;0;38216

170;5513;217;799760;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1265;0;27549

170;5514;217;799898;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1270;0;57203

170;5515;217;800036;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1257;0;61880

170;5516;217;800176;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1266;0;47168

