"Flug";"Number";"Time_ms";"GPS_lat";"GPS_lon";"GPS_height";"GPS_fix";"Photo";"crc"
204;10070;218722;0,0;0,0;0,0;0;0;0
204;10071;218781;0,0;0,0;0,0;0;0;0
204;10072;218801;0,0;0,0;0,0;0;0;0
204;10073;218821;0,0;0,0;0,0;0;0;0
204;10074;218841;0,0;0,0;0,0;0;0;0
204;10075;218861;0,0;0,0;0,0;0;0;0
204;10076;218898;0,0;0,0;0,0;0;0;0
204;10077;218919;0,0;0,0;0,0;0;0;0
204;10078;218940;0,0;0,0;0,0;0;0;0
204;10079;218961;0,0;0,0;0,0;0;0;0
204;10080;218982;0,0;0,0;0,0;0;0;0
204;10081;219020;0,0;0,0;0,0;0;0;0
204;10082;219041;0,0;0,0;0,0;0;0;0
204;10083;219062;0,0;0,0;0,0;0;0;0
204;10084;219083;0,0;0,0;0,0;0;0;0
204;10085;219104;0,0;0,0;0,0;0;0;0
204;10086;219125;0,0;0,0;0,0;0;0;0
204;10087;219158;0,0;0,0;0,0;0;0;0
204;10088;219179;0,0;0,0;0,0;0;0;0
204;10089;219200;0,0;0,0;0,0;0;0;0
204;10090;219221;0,0;0,0;0,0;0;0;0
204;10091;219242;0,0;0,0;0,0;0;0;0
204;10092;219280;0,0;0,0;0,0;0;0;0
204;10093;219301;0,0;0,0;0,0;0;0;0
204;10094;219322;0,0;0,0;0,0;0;0;0
204;10095;219343;0,0;0,0;0,0;0;0;0
204;10096;219364;0,0;0,0;0,0;0;0;0
204;10097;219402;0,0;0,0;0,0;0;0;0
204;10098;219423;0,0;0,0;0,0;0;0;0
204;10099;219444;0,0;0,0;0,0;0;0;0
204;10100;219465;0,0;0,0;0,0;0;0;0
204;10101;219486;0,0;0,0;0,0;0;0;0
204;10102;219507;0,0;0,0;0,0;0;0;0
204;10103;219540;0,0;0,0;0,0;0;0;0
204;10104;219561;0,0;0,0;0,0;0;0;0
204;10105;219582;0,0;0,0;0,0;0;0;0
204;10106;219603;0,0;0,0;0,0;0;0;0
204;10107;219624;0,0;0,0;0,0;0;0;0
204;10108;219662;0,0;0,0;0,0;0;0;0
204;10109;219682;0,0;0,0;0,0;0;0;0
204;10110;219702;0,0;0,0;0,0;0;0;0
204;10111;219722;0,0;0,0;0,0;0;0;0
204;10112;219743;0,0;0,0;0,0;0;0;0
204;10113;219779;0,0;0,0;0,0;0;0;0
204;10114;219799;0,0;0,0;0,0;0;0;0
204;10115;219819;0,0;0,0;0,0;0;0;0
204;10116;219839;0,0;0,0;0,0;0;0;0
204;10117;219859;0,0;0,0;0,0;0;0;0
204;10118;219879;0,0;0,0;0,0;0;0;0
204;10119;219912;0,0;0,0;0,0;0;0;0
204;10120;219933;0,0;0,0;0,0;0;0;0
204;10121;219954;0,0;0,0;0,0;0;0;0
204;10122;219975;0,0;0,0;0,0;0;0;0
204;10123;219996;0,0;0,0;0,0;0;0;0
204;10124;220034;0,0;0,0;0,0;0;0;0
204;10125;220055;0,0;0,0;0,0;0;0;0
204;10126;220076;0,0;0,0;0,0;0;0;0
204;10127;220097;0,0;0,0;0,0;0;0;0
204;10128;220118;0,0;0,0;0,0;0;0;0
204;10129;220156;0,0;0,0;0,0;0;0;0
204;10130;220177;0,0;0,0;0,0;0;0;0
204;10131;220198;0,0;0,0;0,0;0;0;0
204;10132;220219;0,0;0,0;0,0;0;0;0
204;10133;220241;0,0;0,0;0,0;0;0;0
204;10134;220262;0,0;0,0;0,0;0;0;0
204;10135;220295;0,0;0,0;0,0;0;0;0
204;10136;220316;0,0;0,0;0,0;0;0;0
204;10137;220337;0,0;0,0;0,0;0;0;0
204;10138;220358;0,0;0,0;0,0;0;0;0
204;10139;220379;0,0;0,0;0,0;0;0;0
204;10140;220417;0,0;0,0;0,0;0;0;0
204;10141;220438;0,0;0,0;0,0;0;0;0
204;10142;220459;0,0;0,0;0,0;0;0;0
204;10143;220480;0,0;0,0;0,0;0;0;0
204;10144;220501;0,0;0,0;0,0;0;0;0
204;10145;220539;0,0;0,0;0,0;0;0;0
204;10146;220560;0,0;0,0;0,0;0;0;0
204;10147;220581;0,0;0,0;0,0;0;0;0
204;10148;220602;0,0;0,0;0,0;0;0;0
204;10149;220623;0,0;0,0;0,0;0;0;0
204;10150;220644;0,0;0,0;0,0;0;0;0
204;10151;220676;0,0;0,0;0,0;0;0;0
204;10152;220696;0,0;0,0;0,0;0;0;0
204;10153;220716;0,0;0,0;0,0;0;0;0
204;10154;220736;0,0;0,0;0,0;0;0;0
204;10155;220756;0,0;0,0;0,0;0;0;0
204;10156;220792;0,0;0,0;0,0;0;0;0
204;10157;220813;0,0;0,0;0,0;0;0;0
204;10158;220833;0,0;0,0;0,0;0;0;0
204;10159;220853;0,0;0,0;0,0;0;0;0
204;10160;220873;0,0;0,0;0,0;0;0;0
204;10161;220911;0,0;0,0;0,0;0;0;0
204;10162;220932;0,0;0,0;0,0;0;0;0
204;10163;220953;0,0;0,0;0,0;0;0;0
204;10164;220974;0,0;0,0;0,0;0;0;0
204;10165;220995;0,0;0,0;0,0;0;0;0
204;10166;221016;0,0;0,0;0,0;0;0;0
204;10167;221049;0,0;0,0;0,0;0;0;0
204;10168;221070;0,0;0,0;0,0;0;0;0
204;10169;221091;0,0;0,0;0,0;0;0;0
204;10170;221112;0,0;0,0;0,0;0;0;0
204;10171;221133;0,0;0,0;0,0;0;0;0
204;10172;221171;0,0;0,0;0,0;0;0;0
204;10173;221192;0,0;0,0;0,0;0;0;0
204;10174;221213;0,0;0,0;0,0;0;0;0
204;10175;221234;0,0;0,0;0,0;0;0;0
204;10176;221255;0,0;0,0;0,0;0;0;0
204;10177;221293;0,0;0,0;0,0;0;0;0
204;10178;221314;0,0;0,0;0,0;0;0;0
204;10179;221335;0,0;0,0;0,0;0;0;0
204;10180;221356;0,0;0,0;0,0;0;0;0
204;10181;221377;0,0;0,0;0,0;0;0;0
204;10182;221398;0,0;0,0;0,0;0;0;0
204;10183;221431;0,0;0,0;0,0;0;0;0
204;10184;221452;0,0;0,0;0,0;0;0;0
204;10185;221473;0,0;0,0;0,0;0;0;0
204;10186;221494;0,0;0,0;0,0;0;0;0
204;10187;221515;0,0;0,0;0,0;0;0;0
204;10188;221553;0,0;0,0;0,0;0;0;0
204;10189;221574;0,0;0,0;0,0;0;0;0
204;10190;221595;0,0;0,0;0,0;0;0;0
204;10191;221616;0,0;0,0;0,0;0;0;0
204;10192;221637;0,0;0,0;0,0;0;0;0
204;10193;221674;0,0;0,0;0,0;0;0;0
204;10194;221694;0,0;0,0;0,0;0;0;0
204;10195;221714;0,0;0,0;0,0;0;0;0
204;10196;221734;0,0;0,0;0,0;0;0;0
204;10197;221754;0,0;0,0;0,0;0;0;0
204;10198;221774;0,0;0,0;0,0;0;0;0
204;10199;221806;0,0;0,0;0,0;0;0;0
204;10200;221826;0,0;0,0;0,0;0;0;0
204;10201;221846;0,0;0,0;0,0;0;0;0
204;10202;221866;0,0;0,0;0,0;0;0;0
204;10203;221886;0,0;0,0;0,0;0;0;0
204;10204;221923;0,0;0,0;0,0;0;0;0
204;10205;221944;0,0;0,0;0,0;0;0;0
204;10206;221965;0,0;0,0;0,0;0;0;0
204;10207;221986;0,0;0,0;0,0;0;0;0
204;10208;222007;0,0;0,0;0,0;0;0;0
204;10209;222045;0,0;0,0;0,0;0;0;0
204;10210;222066;0,0;0,0;0,0;0;0;0
204;10211;222087;0,0;0,0;0,0;0;0;0
204;10212;222108;0,0;0,0;0,0;0;0;0
204;10213;222129;0,0;0,0;0,0;0;0;0
204;10214;222150;0,0;0,0;0,0;0;0;0
204;10215;222183;0,0;0,0;0,0;0;0;0
204;10216;222204;0,0;0,0;0,0;0;0;0
204;10217;222225;0,0;0,0;0,0;0;0;0
204;10218;222246;0,0;0,0;0,0;0;0;0
204;10219;222267;0,0;0,0;0,0;0;0;0
204;10220;222305;0,0;0,0;0,0;0;0;0
204;10221;222326;0,0;0,0;0,0;0;0;0
204;10222;222347;0,0;0,0;0,0;0;0;0
204;10223;222368;0,0;0,0;0,0;0;0;0
204;10224;222389;0,0;0,0;0,0;0;0;0
204;10225;222427;0,0;0,0;0,0;0;0;0
204;10226;222448;0,0;0,0;0,0;0;0;0
204;10227;222469;0,0;0,0;0,0;0;0;0
204;10228;222490;0,0;0,0;0,0;0;0;0
204;10229;222511;0,0;0,0;0,0;0;0;0
204;10230;222532;0,0;0,0;0,0;0;0;0
204;10231;222565;0,0;0,0;0,0;0;0;0
204;10232;222586;0,0;0,0;0,0;0;0;0
204;10233;222607;0,0;0,0;0,0;0;0;0
204;10234;222628;0,0;0,0;0,0;0;0;0
204;10235;222649;0,0;0,0;0,0;0;0;0
204;10236;222687;0,0;0,0;0,0;0;0;0
204;10237;222707;0,0;0,0;0,0;0;0;0
204;10238;222727;0,0;0,0;0,0;0;0;0
204;10239;222747;0,0;0,0;0,0;0;0;0
204;10240;222768;0,0;0,0;0,0;0;0;0
204;10241;222804;0,0;0,0;0,0;0;0;0
204;10242;222824;0,0;0,0;0,0;0;0;0
204;10243;222844;0,0;0,0;0,0;0;0;0
204;10244;222864;0,0;0,0;0,0;0;0;0
204;10245;222884;0,0;0,0;0,0;0;0;0
204;10246;222904;0,0;0,0;0,0;0;0;0
204;10247;222937;0,0;0,0;0,0;0;0;0
204;10248;222958;0,0;0,0;0,0;0;0;0
204;10249;222979;0,0;0,0;0,0;0;0;0
204;10250;223000;0,0;0,0;0,0;0;0;0
204;10251;223021;0,0;0,0;0,0;0;0;0
204;10252;223060;0,0;0,0;0,0;0;0;0
204;10253;223081;0,0;0,0;0,0;0;0;0
204;10254;223102;0,0;0,0;0,0;0;0;0
204;10255;223123;0,0;0,0;0,0;0;0;0
204;10256;223144;0,0;0,0;0,0;0;0;0
204;10257;223182;0,0;0,0;0,0;0;0;0
204;10258;223203;0,0;0,0;0,0;0;0;0
204;10259;223224;0,0;0,0;0,0;0;0;0
204;10260;223245;0,0;0,0;0,0;0;0;0
204;10261;223266;0,0;0,0;0,0;0;0;0
204;10262;223287;0,0;0,0;0,0;0;0;0
204;10263;223320;0,0;0,0;0,0;0;0;0
204;10264;223341;0,0;0,0;0,0;0;0;0
204;10265;223362;0,0;0,0;0,0;0;0;0
204;10266;223383;0,0;0,0;0,0;0;0;0
204;10267;223404;0,0;0,0;0,0;0;0;0
204;10268;223442;0,0;0,0;0,0;0;0;0
204;10269;223463;0,0;0,0;0,0;0;0;0
204;10270;223484;0,0;0,0;0,0;0;0;0
204;10271;223505;0,0;0,0;0,0;0;0;0
204;10272;223526;0,0;0,0;0,0;0;0;0
204;10273;223564;0,0;0,0;0,0;0;0;0
204;10274;223585;0,0;0,0;0,0;0;0;0
204;10275;223606;0,0;0,0;0,0;0;0;0
204;10276;223627;0,0;0,0;0,0;0;0;0
204;10277;223648;0,0;0,0;0,0;0;0;0
204;10278;223669;0,0;0,0;0,0;0;0;0
204;10279;223701;0,0;0,0;0,0;0;0;0
204;10280;223721;0,0;0,0;0,0;0;0;0
204;10281;223741;0,0;0,0;0,0;0;0;0
