"Flug";"Number";"Time_ms";"GPS_lat";"GPS_lon";"GPS_height";"GPS_fix";"Photo";"crc"
204;1;453;0,0;0,0;0,0;0;26464;0
204;2;587;0,0;0,0;0,0;0;23464;65160
204;3;621;0,0;0,0;0,0;0;14464;7700
204;4;640;0,0;0,0;0,0;0;15464;40146
204;5;659;0,0;0,0;0,0;0;21464;31220
204;6;678;0,0;0,0;0,0;0;18464;27931
204;7;711;0,0;0,0;0,0;0;12464;64757
204;8;731;0,0;0,0;0,0;0;22464;45478
204;9;751;0,0;0,0;0,0;0;14464;35636
204;10;771;0,0;0,0;0,0;0;16464;54975
204;11;791;0,0;0,0;0,0;0;20464;18731
204;12;824;0,0;0,0;0,0;0;16464;2062
204;13;844;0,0;0,0;0,0;0;19464;10116
204;14;865;0,0;0,0;0,0;0;19464;28004
204;15;885;0,0;0,0;0,0;0;21464;26075
204;16;905;0,0;0,0;0,0;0;16464;16022
204;17;932;0,0;0,0;0,0;0;20464;7605
204;18;953;0,0;0,0;0,0;0;22464;16982
204;19;973;0,0;0,0;0,0;0;15464;36002
204;20;993;0,0;0,0;0,0;0;15464;51650
204;21;1013;0,0;0,0;0,0;0;15464;30937
204;22;1041;0,0;0,0;0,0;0;16464;54637
204;23;1067;0,0;0,0;0,0;0;21464;956
204;24;1087;0,0;0,0;0,0;0;21464;2799
204;25;1107;0,0;0,0;0,0;0;15464;46171
204;26;1127;0,0;0,0;0,0;0;14464;39686
204;27;1154;0,0;0,0;0,0;0;17464;13402
204;28;1180;0,0;0,0;0,0;0;15464;27668
204;29;1201;0,0;0,0;0,0;0;16464;53463
204;30;1221;0,0;0,0;0,0;0;18464;20610
204;31;1241;0,0;0,0;0,0;0;21464;28260
204;32;1268;0,0;0,0;0,0;0;14464;27356
204;33;1289;0,0;0,0;0,0;0;16464;4867
204;34;1309;0,0;0,0;0,0;0;17464;55576
204;35;1329;0,0;0,0;0,0;0;15464;3430
204;36;1349;0,0;0,0;0,0;0;12464;37163
204;37;1377;0,0;0,0;0,0;0;15464;7205
204;38;1397;0,0;0,0;0,0;0;13464;48244
204;39;1422;0,0;0,0;0,0;0;13464;14532
204;40;1441;0,0;0,0;0,0;0;10464;3158
204;41;1461;0,0;0,0;0,0;0;12464;21110
204;42;1487;0,0;0,0;0,0;0;10464;25156
204;43;1506;0,0;0,0;0,0;0;6464;15435
204;44;1531;0,0;0,0;0,0;0;11464;46133
204;45;1550;0,0;0,0;0,0;0;1464;14094
204;46;1569;0,0;0,0;0,0;0;5464;51906
204;47;1595;0,0;0,0;0,0;0;7464;27873
204;48;1615;0,0;0,0;0,0;0;10464;15418
204;49;1634;0,0;0,0;0,0;0;65000;21638
204;50;1654;0,0;0,0;0,0;0;3464;62853
204;51;1674;0,0;0,0;0,0;0;9464;1993
204;52;1702;0,0;0,0;0,0;0;2464;46166
204;53;1722;0,0;0,0;0,0;0;64000;30612
204;54;1742;0,0;0,0;0,0;0;1464;34844
204;55;1768;0,0;0,0;0,0;0;1464;46847
204;56;1788;0,0;0,0;0,0;0;3464;59315
204;57;1815;0,0;0,0;0,0;0;6464;56730
204;58;1835;0,0;0,0;0,0;0;10464;58412
204;59;1855;0,0;0,0;0,0;0;12464;14813
204;60;1881;0,0;0,0;0,0;0;17464;2543
204;61;1901;0,0;0,0;0,0;0;23464;59779
204;62;1928;0,0;0,0;0,0;0;29464;57272
204;63;1949;0,0;0,0;0,0;0;39464;45027
204;64;1969;0,0;0,0;0,0;0;47464;46554
204;65;1989;0,0;0,0;0,0;0;54464;19066
204;66;2009;0,0;0,0;0,0;0;2928;28636
204;67;2037;0,0;0,0;0,0;0;17928;52484
204;68;2057;0,0;0,0;0,0;0;22928;47344
204;69;2077;0,0;0,0;0,0;0;35928;6445
204;70;2097;0,0;0,0;0,0;0;45928;45244
204;71;2123;0,0;0,0;0,0;0;62928;42037
204;72;2150;0,0;0,0;0,0;0;16392;25559
204;73;2170;0,0;0,0;0,0;0;30392;43093
204;74;2190;0,0;0,0;0,0;0;45392;56647
204;75;2210;0,0;0,0;0,0;0;65392;51337
204;76;2236;0,0;0,0;0,0;0;8856;2568
204;77;2263;0,0;0,0;0,0;0;20856;50208
204;78;2284;0,0;0,0;0,0;0;28856;3168
204;79;2304;0,0;0,0;0,0;0;30856;62101
204;80;2324;0,0;0,0;0,0;0;32856;47337
204;81;2344;0,0;0,0;0,0;0;36856;62368
204;82;2371;0,0;0,0;0,0;0;38856;16897
204;83;2390;0,0;0,0;0,0;0;45856;63846
204;84;2409;0,0;0,0;0,0;0;46856;30512
204;85;2428;0,0;0,0;0,0;0;46856;19389
204;86;2448;0,0;0,0;0,0;0;48856;14358
204;87;2479;0,0;0,0;0,0;0;48856;14597
204;88;2498;0,0;0,0;0,0;0;33856;5685
204;89;2517;0,0;0,0;0,0;0;25856;29032
204;90;2537;0,0;0,0;0,0;0;34856;19999
204;91;2556;0,0;0,0;0,0;0;16856;2862
204;92;2588;0,0;0,0;0,0;0;4856;8993
